type,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,SoH_Percentage,driving_style
1,4,45,65,250,00250.csv,0.5417759323557422,0.0674769811733498,0.2081450735447998,41.93232178281676,Smooth
-1,4,45,66,251,00251.csv,0.5408100885329644,0.0674769811733498,0.2081450735447998,41.85756749502003,Smooth
1,4,45,67,252,00252.csv,0.5408100885329644,0.0674769811733498,0.2081450735447998,41.85756749502003,Smooth
-1,4,45,68,253,00253.csv,0.5347976351152374,0.0674769811733498,0.2081450735447998,41.39221620058345,Smooth
0,24,45,69,254,00254.csv,0.5347976351152374,0.0725444862829489,0.2119353163014106,41.39221620058345,Smooth
1,4,45,70,255,00255.csv,0.5347976351152374,0.0725444862829489,0.2119353163014106,41.39221620058345,Smooth
0,24,45,71,256,00256.csv,0.5347976351152374,0.0671940698265609,0.2043558295022632,41.39221620058345,Smooth
-1,4,45,72,257,00257.csv,0.5327032770033624,0.0671940698265609,0.2043558295022632,41.23011727179986,Smooth
1,4,45,73,258,00258.csv,0.5327032770033624,0.0671940698265609,0.2043558295022632,41.23011727179986,Smooth
-1,4,45,74,259,00259.csv,0.527158017877238,0.0671940698265609,0.2043558295022632,40.80092583645005,Smooth
1,4,45,75,260,00260.csv,0.527158017877238,0.0671940698265609,0.2043558295022632,40.80092583645005,Smooth
-1,4,45,76,261,00261.csv,0.5255633513128221,0.0671940698265609,0.2043558295022632,40.6775019862531,Smooth
1,4,45,77,262,00262.csv,0.5255633513128221,0.0671940698265609,0.2043558295022632,40.6775019862531,Smooth
-1,4,45,78,263,00263.csv,0.528953425707527,0.0671940698265609,0.2043558295022632,40.93988663993888,Smooth
1,4,45,79,264,00264.csv,0.528953425707527,0.0671940698265609,0.2043558295022632,40.93988663993888,Smooth
-1,4,45,80,265,00265.csv,0.52072408500263,0.0671940698265609,0.2043558295022632,40.30295291533114,Smooth
0,24,45,81,266,00266.csv,0.52072408500263,0.072858425970247,0.2136254668358929,40.30295291533114,Smooth
1,4,45,82,267,00267.csv,0.52072408500263,0.072858425970247,0.2136254668358929,40.30295291533114,Smooth
0,24,45,83,268,00268.csv,0.52072408500263,0.0671718954421314,0.2015654805051623,40.30295291533114,Smooth
-1,4,45,84,269,00269.csv,0.5201042033513208,0.0671718954421314,0.2015654805051623,40.25497537458484,Smooth
0,24,45,85,270,00270.csv,0.5201042033513208,0.0724584713369763,0.2135444873422994,40.25497537458484,Smooth
1,4,45,86,271,00271.csv,0.5201042033513208,0.0724584713369763,0.2135444873422994,40.25497537458484,Smooth
0,24,45,87,272,00272.csv,0.5201042033513208,0.0672230458760788,0.2017457606828007,40.25497537458484,Smooth
-1,4,45,88,273,00273.csv,0.5475159774821697,0.0672230458760788,0.2017457606828007,42.3765892463836,Smooth
1,4,45,89,274,00274.csv,0.5475159774821697,0.0672230458760788,0.2017457606828007,42.3765892463836,Smooth
-1,4,45,90,275,00275.csv,0.5387902486976068,0.0672230458760788,0.2017457606828007,41.70123612467345,Smooth
1,4,45,91,276,00276.csv,0.5387902486976068,0.0672230458760788,0.2017457606828007,41.70123612467345,Smooth
-1,4,45,92,277,00277.csv,0.5281387871198545,0.0672230458760788,0.2017457606828007,40.87683532046359,Smooth
1,4,45,93,278,00278.csv,0.5281387871198545,0.0672230458760788,0.2017457606828007,40.87683532046359,Smooth
-1,4,45,94,279,00279.csv,0.5317049043404435,0.0672230458760788,0.2017457606828007,41.152845319945804,Smooth
1,4,45,95,280,00280.csv,0.5317049043404435,0.0672230458760788,0.2017457606828007,41.152845319945804,Smooth
-1,4,45,96,281,00281.csv,0.5254269976340356,0.0672230458760788,0.2017457606828007,40.666948497266816,Smooth
0,24,45,97,282,00282.csv,0.5254269976340356,0.0749615335732621,0.2270359594881512,40.666948497266816,Smooth
1,4,45,98,283,00283.csv,0.5254269976340356,0.0749615335732621,0.2270359594881512,40.666948497266816,Smooth
0,24,45,99,284,00284.csv,0.5254269976340356,0.0679282432364479,0.2027526968569706,40.666948497266816,Smooth
-1,4,45,100,285,00285.csv,0.5213666565276586,0.0679282432364479,0.2027526968569706,40.35268660475291,Smooth
1,4,45,101,286,00286.csv,0.5213666565276586,0.0679282432364479,0.2027526968569706,40.35268660475291,Smooth
-1,4,45,102,287,00287.csv,0.5152992964817585,0.0679282432364479,0.2027526968569706,39.883085652361714,Smooth
1,4,45,103,288,00288.csv,0.5152992964817585,0.0679282432364479,0.2027526968569706,39.883085652361714,Smooth
-1,4,45,104,289,00289.csv,0.5110298133759776,0.0679282432364479,0.2027526968569706,39.55263660738578,Smooth
1,4,45,105,290,00290.csv,0.5110298133759776,0.0679282432364479,0.2027526968569706,39.55263660738578,Smooth
-1,4,45,106,291,00291.csv,0.5190369256046445,0.0679282432364479,0.2027526968569706,40.17237031365001,Smooth
1,4,45,107,292,00292.csv,0.5190369256046445,0.0679282432364479,0.2027526968569706,40.17237031365001,Smooth
-1,4,45,108,293,00293.csv,0.507893172123548,0.0679282432364479,0.2027526968569706,39.30986714780082,Smooth
0,24,45,109,294,00294.csv,0.507893172123548,0.0738605155750991,0.2250871071266519,39.30986714780082,Smooth
1,4,45,110,295,00295.csv,0.507893172123548,0.0738605155750991,0.2250871071266519,39.30986714780082,Smooth
0,24,45,111,296,00296.csv,0.507893172123548,0.0701380454906952,0.196815431006854,39.30986714780082,Smooth
-1,4,45,112,297,00297.csv,0.5082123361118827,0.0701380454906952,0.196815431006854,39.33456977163674,Smooth
1,4,45,113,298,00298.csv,0.5082123361118827,0.0701380454906952,0.196815431006854,39.33456977163674,Smooth
-1,4,45,114,299,00299.csv,0.511586835401793,0.0701380454906952,0.196815431006854,39.59574894485164,Smooth
1,4,45,115,300,00300.csv,0.511586835401793,0.0701380454906952,0.196815431006854,39.59574894485164,Smooth
-1,4,45,116,301,00301.csv,0.500107846148278,0.0701380454906952,0.196815431006854,38.707299232759546,Smooth
1,4,45,117,302,00302.csv,0.500107846148278,0.0701380454906952,0.196815431006854,38.707299232759546,Smooth
-1,4,45,118,303,00303.csv,0.5009958169048214,0.0701380454906952,0.196815431006854,38.77602630842569,Smooth
1,4,45,119,304,00304.csv,0.5009958169048214,0.0701380454906952,0.196815431006854,38.77602630842569,Smooth
-1,4,45,120,305,00305.csv,0.5051341192503574,0.0701380454906952,0.196815431006854,39.09632223746977,Smooth
0,24,45,121,306,00306.csv,0.5051341192503574,0.073866546469977,0.2381239833394046,39.09632223746977,Smooth
1,4,45,122,307,00307.csv,0.5051341192503574,0.073866546469977,0.2381239833394046,39.09632223746977,Smooth
0,24,45,123,308,00308.csv,0.5051341192503574,0.0692347277368704,0.2226895288182429,39.09632223746977,Smooth
-1,4,45,124,309,00309.csv,0.49246921864494,0.0692347277368704,0.2226895288182429,38.116085472014774,Smooth
1,4,45,125,310,00310.csv,0.49246921864494,0.0692347277368704,0.2226895288182429,38.116085472014774,Smooth
-1,4,45,126,311,00311.csv,0.5029819037228109,0.0692347277368704,0.2226895288182429,38.92974526596304,Smooth
1,4,45,127,312,00312.csv,0.5029819037228109,0.0692347277368704,0.2226895288182429,38.92974526596304,Smooth
-1,4,45,128,313,00313.csv,0.4941734388661839,0.0692347277368704,0.2226895288182429,38.24798854566232,Smooth
1,4,45,129,314,00314.csv,0.4941734388661839,0.0692347277368704,0.2226895288182429,38.24798854566232,Smooth
-1,4,45,130,315,00315.csv,0.4996962847552449,0.0692347277368704,0.2226895288182429,38.67544524343409,Smooth
1,4,45,131,316,00316.csv,0.4996962847552449,0.0692347277368704,0.2226895288182429,38.67544524343409,Smooth
-1,4,45,132,317,00317.csv,0.4878409363639492,0.0692347277368704,0.2226895288182429,37.7578661228009,Smooth
0,24,45,133,318,00318.csv,0.4878409363639492,0.0737247315458885,0.2246010702355365,37.7578661228009,Smooth
1,4,45,134,319,00319.csv,0.4878409363639492,0.0737247315458885,0.2246010702355365,37.7578661228009,Smooth
0,24,45,135,320,00320.csv,0.4878409363639492,0.0691882219627574,0.2179841622775871,37.7578661228009,Smooth
-1,4,45,136,321,00321.csv,0.4935108963107044,0.0691882219627574,0.2179841622775871,38.196709140336246,Smooth
0,24,45,137,322,00322.csv,0.4935108963107044,0.0760665717068211,0.2263284551126742,38.196709140336246,Smooth
1,4,45,138,323,00323.csv,0.4935108963107044,0.0760665717068211,0.2263284551126742,38.196709140336246,Smooth
0,24,45,139,324,00324.csv,0.4935108963107044,0.0705444796284668,0.2155593921817723,38.196709140336246,Smooth
-1,4,45,140,325,00325.csv,0.5040925100141315,0.0705444796284668,0.2155593921817723,39.015703865451165,Smooth
1,4,45,141,326,00326.csv,0.5040925100141315,0.0705444796284668,0.2155593921817723,39.015703865451165,Smooth
-1,4,45,142,327,00327.csv,0.4998618305583557,0.0705444796284668,0.2155593921817723,38.68825814166612,Smooth
1,4,45,143,328,00328.csv,0.4998618305583557,0.0705444796284668,0.2155593921817723,38.68825814166612,Smooth
-1,4,45,144,329,00329.csv,0.4979878726074853,0.0705444796284668,0.2155593921817723,38.543217723459115,Smooth
1,4,45,145,330,00330.csv,0.4979878726074853,0.0705444796284668,0.2155593921817723,38.543217723459115,Smooth
-1,4,45,146,331,00331.csv,0.4963417185066182,0.0705444796284668,0.2155593921817723,38.41580884584154,Smooth
1,4,45,147,332,00332.csv,0.4963417185066182,0.0705444796284668,0.2155593921817723,38.41580884584154,Smooth
-1,4,45,148,333,00333.csv,0.4917929386933224,0.0705444796284668,0.2155593921817723,38.063742821016625,Smooth
0,24,45,149,334,00334.csv,0.4917929386933224,0.0752926369529673,0.2313308805082076,38.063742821016625,Smooth
1,4,45,150,335,00335.csv,0.4917929386933224,0.0752926369529673,0.2313308805082076,38.063742821016625,Smooth
0,24,45,151,336,00336.csv,0.4917929386933224,0.069490586397843,0.212774999417834,38.063742821016625,Smooth
-1,4,45,152,337,00337.csv,0.479753446159943,0.069490586397843,0.212774999417834,37.1319113296908,Smooth
0,24,45,153,338,00338.csv,0.479753446159943,0.0739826710349074,0.2184670465729044,37.1319113296908,Smooth
1,4,45,154,339,00339.csv,0.479753446159943,0.0739826710349074,0.2184670465729044,37.1319113296908,Smooth
0,24,45,155,340,00340.csv,0.479753446159943,0.0708222768345357,0.2250363635664964,37.1319113296908,Smooth
-1,4,45,156,341,00341.csv,0.4806241366442284,0.0708222768345357,0.2250363635664964,37.199300948497864,Smooth
1,4,45,157,342,00342.csv,0.4806241366442284,0.0708222768345357,0.2250363635664964,37.199300948497864,Smooth
-1,4,45,158,343,00343.csv,0.4967811030298297,0.0708222768345357,0.2250363635664964,38.44981628713481,Smooth
1,4,45,159,344,00344.csv,0.4967811030298297,0.0708222768345357,0.2250363635664964,38.44981628713481,Smooth
-1,4,45,160,345,00345.csv,0.4872370541709803,0.0708222768345357,0.2250363635664964,37.71112690660062,Smooth
1,4,45,161,346,00346.csv,0.4872370541709803,0.0708222768345357,0.2250363635664964,37.71112690660062,Smooth
-1,4,45,162,347,00347.csv,0.4879711371745501,0.0708222768345357,0.2250363635664964,37.76794339268397,Smooth
1,4,45,163,348,00348.csv,0.4879711371745501,0.0708222768345357,0.2250363635664964,37.76794339268397,Smooth
-1,4,45,164,349,00349.csv,0.0,0.0708222768345357,0.2250363635664964,0.0,Smooth
0,24,45,165,350,00350.csv,0.0,0.074273811283548,0.2101059262664346,0.0,Smooth
1,4,45,166,351,00351.csv,0.0,0.074273811283548,0.2101059262664346,0.0,Smooth
0,24,45,167,352,00352.csv,0.0,0.0713064929721669,0.2232776940440932,0.0,Smooth
-1,4,45,168,353,00353.csv,0.4865138061139969,0.0713064929721669,0.2232776940440932,37.65514902267662,Smooth
0,24,45,169,354,00354.csv,0.4865138061139969,0.0736625928416759,0.2282881091352574,37.65514902267662,Smooth
1,4,45,170,355,00355.csv,0.4865138061139969,0.0736625928416759,0.2282881091352574,37.65514902267662,Smooth
0,24,45,171,356,00356.csv,0.4865138061139969,0.0704893004976223,0.2101592929524847,37.65514902267662,Smooth
-1,4,45,172,357,00357.csv,0.5005215294589357,0.0704893004976223,0.2101592929524847,38.739317454062316,Smooth
1,4,45,173,358,00358.csv,0.5005215294589357,0.0704893004976223,0.2101592929524847,38.739317454062316,Smooth
-1,4,45,174,359,00359.csv,0.4908770787158711,0.0704893004976223,0.2101592929524847,37.9928571780987,Smooth
1,4,45,175,360,00360.csv,0.4908770787158711,0.0704893004976223,0.2101592929524847,37.9928571780987,Smooth
-1,4,45,176,361,00361.csv,0.4884911108107312,0.0704893004976223,0.2101592929524847,37.808188262433205,Smooth
1,4,45,177,362,00362.csv,0.4884911108107312,0.0704893004976223,0.2101592929524847,37.808188262433205,Smooth
-1,4,45,178,363,00363.csv,0.4813801566060835,0.0704893004976223,0.2101592929524847,37.25781530917996,Smooth
1,4,45,179,364,00364.csv,0.4813801566060835,0.0704893004976223,0.2101592929524847,37.25781530917996,Smooth
-1,4,45,180,365,00365.csv,0.4743364893670719,0.0704893004976223,0.2101592929524847,36.71265022605593,Smooth
0,24,45,181,366,00366.csv,0.4743364893670719,0.0750398358006873,0.2253995476735961,36.71265022605593,Smooth
1,4,45,182,367,00367.csv,0.4743364893670719,0.0750398358006873,0.2253995476735961,36.71265022605593,Smooth
0,24,45,183,368,00368.csv,0.4743364893670719,0.0713065217554947,0.2141265945506388,36.71265022605593,Smooth
-1,4,48,0,369,00369.csv,0.9775722971473684,0.0713065217554947,0.2141265945506388,75.66204713397019,Smooth
0,24,48,1,370,00370.csv,0.9775722971473684,0.0750989184837854,0.2149088905602905,75.66204713397019,Smooth
1,4,48,2,371,00371.csv,0.9775722971473684,0.0750989184837854,0.2149088905602905,75.66204713397019,Smooth
0,24,48,3,372,00372.csv,0.9775722971473684,0.072192678234042,0.1921432729518031,75.66204713397019,Smooth
-1,4,48,4,373,00373.csv,0.9193633456020948,0.072192678234042,0.1921432729518031,71.15679627089919,Smooth
1,4,48,5,374,00374.csv,0.9193633456020948,0.072192678234042,0.1921432729518031,71.15679627089919,Smooth
-1,4,48,6,375,00375.csv,0.9158595726827092,0.072192678234042,0.1921432729518031,70.88561158967728,Smooth
1,4,48,7,376,00376.csv,0.9158595726827092,0.072192678234042,0.1921432729518031,70.88561158967728,Smooth
-1,4,48,8,377,00377.csv,0.9075695931556168,0.072192678234042,0.1921432729518031,70.24398454731035,Smooth
1,4,48,9,378,00378.csv,0.9075695931556168,0.072192678234042,0.1921432729518031,70.24398454731035,Smooth
-1,4,48,10,379,00379.csv,0.900915899099067,0.072192678234042,0.1921432729518031,69.72900257125524,Smooth
1,4,48,11,380,00380.csv,0.900915899099067,0.072192678234042,0.1921432729518031,69.72900257125524,Smooth
-1,4,48,12,381,00381.csv,0.8964794869649616,0.072192678234042,0.1921432729518031,69.3856335693145,Smooth
0,24,48,13,382,00382.csv,0.8964794869649616,0.0756429042130844,0.206413599349174,69.3856335693145,Smooth
1,4,48,14,383,00383.csv,0.8964794869649616,0.0756429042130844,0.206413599349174,69.3856335693145,Smooth
0,24,48,15,384,00384.csv,0.8964794869649616,0.0722243212544219,0.1806436673482241,69.3856335693145,Smooth
-1,4,48,16,385,00385.csv,0.8968008305101434,0.0722243212544219,0.1806436673482241,69.41050488628277,Smooth
0,24,48,17,386,00386.csv,0.8968008305101434,0.0762333923778294,0.2016755181527135,69.41050488628277,Smooth
1,4,48,18,387,00387.csv,0.8968008305101434,0.0762333923778294,0.2016755181527135,69.41050488628277,Smooth
0,24,48,19,388,00388.csv,0.8968008305101434,0.0730360051593582,0.1897576454773662,69.41050488628277,Smooth
-1,4,48,20,389,00389.csv,0.8937967756443617,0.0730360051593582,0.1897576454773662,69.17799733516755,Smooth
1,4,48,21,390,00390.csv,0.8937967756443617,0.0730360051593582,0.1897576454773662,69.17799733516755,Smooth
-1,4,48,22,391,00391.csv,0.88901750518748,0.0730360051593582,0.1897576454773662,68.80809181756055,Smooth
1,4,48,23,392,00392.csv,0.88901750518748,0.0730360051593582,0.1897576454773662,68.80809181756055,Smooth
-1,4,48,24,393,00393.csv,0.8826268904694913,0.0730360051593582,0.1897576454773662,68.31347163098357,Smooth
1,4,48,25,394,00394.csv,0.8826268904694913,0.0730360051593582,0.1897576454773662,68.31347163098357,Smooth
-1,4,48,26,395,00395.csv,0.8778641969720815,0.0730360051593582,0.1897576454773662,67.94484913529992,Smooth
1,4,48,27,396,00396.csv,0.8778641969720815,0.0730360051593582,0.1897576454773662,67.94484913529992,Smooth
-1,4,48,28,397,00397.csv,0.8714065925831278,0.0730360051593582,0.1897576454773662,67.44504408857824,Smooth
0,24,48,29,398,00398.csv,0.8714065925831278,0.0769629442018895,0.208877587441404,67.44504408857824,Smooth
1,4,48,30,399,00399.csv,0.8714065925831278,0.0769629442018895,0.208877587441404,67.44504408857824,Smooth
0,24,48,31,400,00400.csv,0.8714065925831278,0.0726296394272473,0.1783116048126138,67.44504408857824,Smooth
-1,4,48,32,401,00401.csv,0.8836294855105771,0.0726296394272473,0.1783116048126138,68.39107038605906,Smooth
0,24,48,33,402,00402.csv,0.8836294855105771,0.0787043145932925,0.2078307777582137,68.39107038605906,Smooth
1,4,48,34,403,00403.csv,0.8836294855105771,0.0787043145932925,0.2078307777582137,68.39107038605906,Smooth
0,24,48,35,404,00404.csv,0.8836294855105771,0.073635809963861,0.1779010660955071,68.39107038605906,Smooth
-1,4,48,36,405,00405.csv,0.8833775461652101,0.073635809963861,0.1779010660955071,68.37157080870843,Smooth
1,4,48,37,406,00406.csv,0.8833775461652101,0.073635809963861,0.1779010660955071,68.37157080870843,Smooth
-1,4,48,38,407,00407.csv,0.8772473033939047,0.073635809963861,0.1779010660955071,67.89710286515206,Smooth
1,4,48,39,408,00408.csv,0.8772473033939047,0.073635809963861,0.1779010660955071,67.89710286515206,Smooth
-1,4,48,40,409,00409.csv,0.8719684723575147,0.073635809963861,0.1779010660955071,67.48853240560334,Smooth
1,4,48,41,410,00410.csv,0.8719684723575147,0.073635809963861,0.1779010660955071,67.48853240560334,Smooth
-1,4,48,42,411,00411.csv,0.864981367896215,0.073635809963861,0.1779010660955071,66.9477451629375,Smooth
1,4,48,43,412,00412.csv,0.864981367896215,0.073635809963861,0.1779010660955071,66.9477451629375,Smooth
-1,4,48,44,413,00413.csv,0.8563350041037345,0.073635809963861,0.1779010660955071,66.27853472529199,Smooth
0,24,48,45,414,00414.csv,0.8563350041037345,0.0789872080993829,0.2156985146053114,66.27853472529199,Smooth
1,4,48,46,415,00415.csv,0.8563350041037345,0.0789872080993829,0.2156985146053114,66.27853472529199,Smooth
0,24,48,47,416,00416.csv,0.8563350041037345,0.0741320134646296,0.1958754169031207,66.27853472529199,Smooth
-1,4,48,48,417,00417.csv,0.851868388449174,0.0741320134646296,0.1958754169031207,65.93282803416454,Smooth
1,4,48,49,418,00418.csv,0.851868388449174,0.0741320134646296,0.1958754169031207,65.93282803416454,Smooth
-1,4,48,50,419,00419.csv,0.0,0.0741320134646296,0.1958754169031207,0.0,Smooth
1,4,48,51,420,00420.csv,0.0,0.0741320134646296,0.1958754169031207,0.0,Smooth
-1,4,48,52,421,00421.csv,0.8638955573176982,0.0741320134646296,0.1958754169031207,66.86370569965683,Smooth
1,4,48,53,422,00422.csv,0.8638955573176982,0.0741320134646296,0.1958754169031207,66.86370569965683,Smooth
-1,4,48,54,423,00423.csv,0.8408818540246371,0.0741320134646296,0.1958754169031207,65.0824932938144,Smooth
1,4,48,55,424,00424.csv,0.8408818540246371,0.0741320134646296,0.1958754169031207,65.0824932938144,Smooth
-1,4,48,56,425,00425.csv,0.8377983511376063,0.0741320134646296,0.1958754169031207,64.84383663235103,Smooth
0,24,48,57,426,00426.csv,0.8377983511376063,0.0789546468302812,0.2048074594196606,64.84383663235103,Smooth
1,4,48,58,427,00427.csv,0.8377983511376063,0.0789546468302812,0.2048074594196606,64.84383663235103,Smooth
